,CustomerID,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Churn Label,Churn Score,CLTV,Churn Reason,has_internet
6430,7328-ZJAJO,Santa Rosa,Female,No,Yes,Yes,59,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.5,No,64,4579,,No
6431,6458-CYIDZ,Albion,Female,Yes,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.7,No,51,3468,,Yes
6432,1090-PYKCI,Boonville,Female,No,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),105.1,No,27,4686,,Yes
6433,3058-WQDRE,Branscomb,Male,No,No,No,13,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,No,53,4943,,Yes
6434,2279-AXJJK,Cazadero,Male,No,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.65,No,45,4465,,Yes
6435,0909-SELIE,Clearlake Oaks,Male,No,Yes,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),80.8,No,72,4302,,Yes
6436,3417-TSCIC,Cloverdale,Male,No,No,No,29,No,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,24.85,No,49,4161,,Yes
6437,1042-HFUCW,Cobb,Female,No,No,Yes,25,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.75,No,50,5136,,Yes
6438,6537-OTKMY,Covelo,Male,No,No,No,15,No,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,50.75,No,63,5091,,Yes
6439,8999-EXMNO,Dos Rios,Female,No,Yes,Yes,19,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.15,No,26,4246,,No
6440,6725-TPKJO,Duncans Mills,Male,No,No,No,44,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.05,No,41,2798,,No
6441,7162-WPHPM,Elk,Male,No,Yes,Yes,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),71.6,No,49,4747,,Yes
6442,1599-MMYRQ,Forestville,Male,No,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),81.45,No,66,5179,,Yes
6443,8821-KVZKQ,Fort Bragg,Female,No,Yes,Yes,70,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),58.4,No,43,4117,,Yes
6444,6434-TTGJP,Geyserville,Male,No,Yes,Yes,10,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),53.7,No,48,5671,,Yes
6445,0042-JVWOJ,Glen Ellen,Male,No,No,No,26,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.6,No,26,3722,,No
6446,0130-SXOUN,Glenhaven,Male,No,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,No,49,4889,,Yes
6447,2330-PQGDQ,Gualala,Male,No,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),84.2,No,33,4952,,Yes
6448,1452-UZOSF,Guerneville,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),106.1,No,21,4890,,Yes
6449,2097-YVPKN,Healdsburg,Male,No,No,No,65,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.75,No,73,5707,,No
6450,8597-CTXVJ,Jenner,Male,No,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.95,No,65,5392,,Yes
6451,6631-HMANX,Kelseyville,Male,No,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.45,No,53,5641,,Yes
6452,9962-BFPDU,Kenwood,Female,No,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,No,52,5811,,No
6453,6394-HHHZM,Little River,Male,No,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.7,No,23,2011,,No
6454,5995-LFTLE,Lower Lake,Male,No,No,No,58,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.3,No,30,4477,,No
6455,1932-UEDCX,Manchester,Male,Yes,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.6,No,55,3669,,Yes
6456,5188-HGMLP,Middletown,Male,Yes,Yes,No,54,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.0,No,30,4991,,Yes
6457,0665-XHDJU,Monte Rio,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,99.4,No,51,6022,,Yes
6458,8265-HKSOW,Occidental,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),107.45,No,57,4505,,Yes
6459,3544-FBCAS,Philo,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),83.6,No,67,4116,,Yes
6460,5331-RGMTT,Point Arena,Male,Yes,Yes,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.05,No,34,4011,,Yes
6461,4759-PXTAN,Potter Valley,Female,No,Yes,No,59,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,80.1,No,26,4093,,Yes
6462,7054-DMVAS,Redwood Valley,Male,No,No,No,54,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),65.3,No,61,4556,,Yes
6463,3428-MMGUB,Rio Nido,Male,No,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,89.55,No,74,5874,,Yes
6464,6549-BTYPG,Sebastopol,Female,No,Yes,No,60,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),60.8,No,80,5784,,Yes
6465,7823-JSOAG,Sonoma,Male,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.5,No,36,5203,,Yes
6466,3705-RHRFR,Ukiah,Female,No,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),99.15,No,45,5031,,Yes
6467,9374-YOLBJ,Upper Lake,Female,No,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.25,No,27,2053,,No
6468,9074-KGVOX,Westport,Male,No,Yes,Yes,50,No,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.45,No,27,6018,,Yes
6469,6128-DAFVY,Willits,Female,No,No,No,56,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.85,No,27,4021,,Yes
6470,9933-QRGTX,Windsor,Female,No,Yes,No,60,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,97.2,No,48,4905,,Yes
6471,4476-OSWTN,Witter Springs,Male,Yes,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,110.55,No,25,4887,,Yes
6472,5066-GFJMM,Eureka,Female,No,Yes,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.9,No,48,3716,,No
6473,2661-GKBTK,Eureka,Male,No,Yes,Yes,60,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),76.95,No,52,5053,,Yes
6474,0458-HEUZG,Alderpoint,Female,No,No,No,13,No,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,35.4,No,69,3239,,Yes
6475,7268-WNTCP,Blocksburg,Male,No,Yes,Yes,62,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.45,No,21,5746,,No
6476,0824-VWDPO,Mckinleyville,Female,No,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),96.75,No,73,3682,,Yes
6477,8409-WQJUX,Arcata,Female,No,No,No,25,No,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.2,No,24,4458,,Yes
6478,2578-JQPHZ,Bayside,Male,No,No,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),100.1,No,68,4025,,Yes
6479,3278-FSIXX,Blue Lake,Female,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.25,No,27,5441,,Yes
6480,9746-UGFAC,Carlotta,Female,No,No,No,22,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.85,No,67,3171,,No
6481,2946-KIQSP,Crescent City,Female,No,No,No,35,No,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,33.45,No,66,2553,,Yes
6482,0625-AFOHS,Ferndale,Female,No,Yes,Yes,29,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.2,No,69,2784,,No
6483,6726-WEXXK,Fields Landing,Male,Yes,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,85.9,No,63,5755,,Yes
6484,4636-OLWOE,Fortuna,Male,No,No,Yes,54,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,61.0,No,56,5594,,Yes
6485,4685-ERGHK,Gasquet,Male,No,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,86.9,No,71,6109,,Yes
6486,0885-HMGPY,Honeydew,Male,No,No,No,62,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.4,No,67,6469,,Yes
6487,5003-OKNNK,Hoopa,Female,No,Yes,Yes,15,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.35,No,68,3205,,No
6488,7208-PSIHR,Klamath,Female,No,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.3,No,70,5583,,Yes
6489,4012-ZTHBR,Kneeland,Female,No,Yes,Yes,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.95,No,54,3752,,Yes
6490,0489-WMEMG,Korbel,Female,No,No,Yes,23,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,49.45,No,70,5237,,Yes
6491,7435-ZNUYY,Loleta,Male,No,No,No,6,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.6,No,20,4439,,No
6492,1354-YZFNB,Mad River,Male,No,Yes,Yes,4,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.55,No,57,5573,,No
6493,2985-FMWYF,Myers Flat,Female,No,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.5,No,73,4861,,Yes
6494,2812-ENYMO,Orick,Male,No,No,No,26,No,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),54.55,No,54,4296,,Yes
6495,2717-HVIZY,Orleans,Female,No,No,Yes,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,No,32,2675,,No
6496,3422-GALYP,Phillipsville,Male,No,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.45,No,65,2657,,Yes
6497,2890-WFBHU,Salyer,Female,No,No,No,59,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),79.85,No,64,6041,,Yes
6498,0327-WFZSY,Samoa,Male,No,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,100.0,No,64,5434,,Yes
6499,7977-HXJKU,Scotia,Male,No,No,Yes,21,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.6,No,46,2447,,No
6500,7033-CLAMM,Somes Bar,Female,No,Yes,Yes,48,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.2,No,33,3828,,No
6501,4023-RTIQM,Redcrest,Female,Yes,Yes,No,31,No,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),50.4,No,39,2166,,Yes
6502,0864-FVJNJ,Trinidad,Female,No,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,113.35,No,20,4952,,Yes
6503,7356-IWLFW,Weott,Male,No,Yes,Yes,46,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.0,No,51,3315,,Yes
6504,9541-PWTWO,Willow Creek,Female,No,No,No,52,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.95,No,28,4924,,Yes
6505,3967-VQOGC,Leggett,Female,No,Yes,Yes,67,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,24.9,No,59,5847,,No
6506,7872-RDDLZ,Piercy,Female,Yes,No,No,67,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.9,No,33,4826,,Yes
6507,6308-CQRBU,Zenia,Female,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,109.25,No,42,5044,,Yes
6508,0186-CAERR,Auburn,Male,No,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),116.3,No,59,4644,,Yes
6509,3043-SUDUA,West Sacramento,Female,No,No,No,32,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.9,No,29,4374,,No
6510,5442-BHQNG,Brooks,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.35,No,73,3430,,Yes
6511,2169-RRLFW,Capay,Female,No,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.6,No,68,5063,,No
6512,5872-OEQNH,Carmichael,Female,No,No,No,60,No,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,44.45,No,48,4928,,Yes
6513,3162-KKZXO,Citrus Heights,Female,Yes,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.15,No,64,5182,,Yes
6514,8873-GLDMH,Courtland,Female,No,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.85,No,76,4220,,Yes
6515,5696-JVVQY,Davis,Female,No,Yes,Yes,48,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),70.1,No,27,5476,,Yes
6516,8946-BFWSG,Davis,Male,No,Yes,Yes,63,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.25,No,39,6245,,No
6517,0547-HURJB,Dixon,Male,No,No,Yes,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),21.05,No,70,4001,,No
6518,8904-OPDCK,Citrus Heights,Male,Yes,Yes,No,54,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),24.95,No,56,4691,,Yes
6519,8845-LWKGE,El Dorado,Female,No,Yes,Yes,30,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,64.5,No,60,2215,,Yes
6520,0691-NIKRI,Elverta,Female,No,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,No,31,3784,,Yes
6521,5022-JNQEQ,Esparto,Female,No,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.85,No,51,4843,,Yes
6522,3249-VHRIP,Fiddletown,Female,No,No,No,62,No,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),43.6,No,53,4507,,Yes
6523,3736-BLEPA,Folsom,Male,No,No,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),91.25,No,41,2886,,Yes
6524,4701-LKOZD,Foresthill,Female,No,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,No,78,5150,,Yes
6525,6603-QWSPR,Galt,Female,No,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.4,No,24,4190,,Yes
6526,9921-QFQUL,Garden Valley,Female,No,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,90.15,No,50,5110,,Yes
6527,1929-ZCBHE,Georgetown,Male,No,Yes,Yes,47,No,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,40.3,No,29,5040,,Yes
6528,4378-MYPGO,Greenwood,Male,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.25,No,36,5795,,Yes
6529,4129-LYCOI,Guinda,Female,No,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,104.0,No,39,4741,,Yes
6530,7798-JVXYM,Herald,Female,No,No,No,14,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.65,No,69,5351,,Yes
6531,8647-SDTWQ,Hood,Male,No,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,No,65,4133,,Yes
6532,2696-ECXKC,Ione,Female,No,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,100.9,No,55,6153,,Yes
6533,2081-KJSQF,Isleton,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.25,No,21,4769,,No
6534,3323-CPBWR,Knights Landing,Male,No,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.9,No,22,3875,,Yes
6535,3384-CTMSF,Lincoln,Male,No,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.1,No,71,3142,,Yes
6536,0902-RFHOF,Loomis,Male,No,No,No,38,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.1,No,26,2907,,No
6537,6048-QBXKL,Madison,Female,Yes,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.55,No,33,2069,,Yes
6538,7718-RXDGG,Newcastle,Male,No,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.6,No,47,3351,,Yes
6539,1025-FALIX,Nicolaus,Female,No,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.05,No,23,5379,,Yes
6540,3451-VAWLI,North Highlands,Female,No,Yes,Yes,35,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.7,No,43,5636,,No
6541,3407-QGWLG,Roseville,Male,No,No,Yes,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.05,No,70,2948,,No
6542,2347-WKKAE,Penryn,Male,No,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.4,No,47,2662,,Yes
6543,8735-DCXNF,Pilot Hill,Male,No,Yes,No,10,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.95,No,26,3519,,Yes
6544,3214-IYUUQ,Pine Grove,Female,No,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),93.7,No,48,4300,,Yes
6545,1936-UAFEH,Pioneer,Female,No,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,No,36,5502,,Yes
6546,3587-PMCOY,Placerville,Male,No,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.9,No,50,4614,,Yes
6547,1027-LKKQQ,Plymouth,Female,No,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.45,No,54,4480,,Yes
6548,7148-XZPHA,Rancho Cordova,Male,No,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,79.4,No,32,4162,,Yes
6549,5309-TAIKL,Rio Linda,Female,No,No,No,7,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),62.8,No,46,4080,,Yes
6550,6856-RAURS,Rio Oso,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.9,No,62,2044,,Yes
6551,8778-LMWTJ,River Pines,Female,No,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,No,66,5770,,Yes
6552,9717-IOAAF,Rocklin,Male,No,No,Yes,27,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.85,No,21,2682,,No
6553,2845-KDHVX,Sheridan,Female,No,Yes,No,64,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,68.3,No,31,5425,,Yes
6554,0848-SOMKO,Shingle Springs,Male,No,No,No,70,No,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),48.4,No,66,4483,,Yes
6555,6734-FQAJX,Somerset,Male,Yes,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,105.05,No,49,4143,,Yes
6556,1535-VTJOQ,Thornton,Female,No,No,No,24,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.15,No,56,3904,,No
6557,6368-TZZDT,Vacaville,Male,No,Yes,Yes,4,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.5,No,31,5390,,No
6558,0943-ZQPXH,Vacaville,Male,No,Yes,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.95,No,78,5635,,Yes
6559,1293-BSEUN,Volcano,Female,No,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20.7,No,40,4528,,No
6560,1302-TPUBN,West Sacramento,Male,No,No,No,66,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.35,No,23,5637,,No
6561,2378-VTKDH,Woodland,Male,Yes,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.35,No,69,4073,,Yes
6562,0927-CNGRH,Alta,Male,No,No,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.55,No,21,5272,,No
6563,8608-OZTLB,Applegate,Male,No,Yes,Yes,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,74.05,No,59,5975,,Yes
6564,2335-GSODA,Camino,Male,No,No,Yes,23,No,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,40.1,No,24,2327,,Yes
6565,1952-DVVSW,Colfax,Female,No,Yes,No,10,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.1,No,77,3509,,No
6566,6656-GULJQ,Emigrant Gap,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.55,No,28,5940,,Yes
6567,9853-JFZDU,Gold Run,Female,No,Yes,No,35,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,56.85,No,46,3102,,Yes
6568,3777-XROBG,Echo Lake,Female,No,Yes,Yes,58,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.55,No,78,4125,,No
6569,6994-FGRHH,Meadow Vista,Male,No,Yes,Yes,70,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.15,No,50,4649,,Yes
6570,4000-VGMQP,Pollock Pines,Male,No,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.95,No,60,2125,,Yes
6571,3999-WRNGR,Soda Springs,Female,No,Yes,Yes,60,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.75,No,77,6307,,Yes
6572,3466-RITXD,Twin Bridges,Male,No,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.4,No,75,5461,,Yes
6573,2680-XKKNJ,Weimar,Female,No,No,No,8,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),58.2,No,52,3325,,Yes
6574,2974-GGUXS,Granite Bay,Female,Yes,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.95,No,48,3273,,Yes
6575,7994-XIRTR,Roseville,Male,Yes,No,No,54,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),65.25,No,66,6161,,Yes
6576,2101-RANCD,El Dorado Hills,Female,No,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.1,No,46,5832,,Yes
6577,7921-BEPCI,Rocklin,Female,No,No,No,72,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),59.75,No,59,4515,,Yes
6578,8510-TMWYB,Sacramento,Female,No,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.8,No,24,5898,,Yes
6579,3258-ZKPAI,Sacramento,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.6,No,59,5227,,Yes
6580,1428-IEDPR,Sacramento,Male,No,No,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.3,No,33,5624,,Yes
6581,5298-GSTLM,Sacramento,Female,Yes,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),101.4,No,66,4483,,Yes
6582,4450-YOOHP,Sacramento,Female,No,No,No,39,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.65,No,31,5433,,Yes
